时间,开盘,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿)
"2016-07-14,四",3272.47,3276.76,3259.07,3276.76,4.65,0.14,0.541,2815142000,33626908000
"2016-07-15,五",3278.84,3283.82,3271.12,3276.56,-0.21,-0.01,0.388,3823910800,46207624000
"2016-07-15,五",3276.6,3281.88,3265.76,3274.82,-1.73,-0.05,0.492,2277934300,26347958000
"2016-07-15,五",3275,3277.35,3265.29,3273.51,-1.31,-0.04,0.368,1692709600,21959219000
"2016-07-15,五",3273.43,3285.03,3271.66,3276.28,2.77,0.08,0.408,2471947900,30665012000
"2016-07-18,一",3269.71,3281.64,3261.74,3264.5,-11.78,-0.36,0.607,4247538700,51049597000
"2016-07-18,一",3264.28,3273.46,3251.97,3273.46,8.96,0.27,0.658,2302807000,26410855000
"2016-07-18,一",3273.61,3279.31,3269.67,3275.09,1.64,0.05,0.294,1868503000,21771801000
"2016-07-18,一",3274.79,3274.79,3258.42,3262.02,-13.07,-0.4,0.5,2612403100,30553453000
"2016-07-19,二",3260.44,3264.4,3238.61,3245.47,-16.56,-0.51,0.791,3273308100,38467136000
"2016-07-19,二",3245.49,3250.17,3236.08,3236.3,-9.17,-0.28,0.434,1525976400,17967336000
"2016-07-19,二",3234.23,3248.61,3226.31,3238.06,1.76,0.05,0.689,1923540200,23901339000
"2016-07-19,二",3239.08,3248.63,3228.7,3248.23,10.17,0.31,0.616,2165861400,26773100000
"2016-07-20,三",3246.86,3254.51,3239.92,3242.05,-6.19,-0.19,0.449,2349780400,30325136000
"2016-07-20,三",3241.84,3247.9,3232.48,3247.9,5.85,0.18,0.476,1501420800,19158676000
"2016-07-20,三",3247.89,3250.23,3240.76,3240.76,-7.14,-0.22,0.292,1391761700,16803537000
"2016-07-20,三",3240.93,3247.86,3237.53,3237.61,-3.15,-0.1,0.319,2027162600,25080100000
"2016-07-21,四",3238.34,3256.56,3238.34,3247.72,10.12,0.31,0.563,2683501100,33502406000
"2016-07-21,四",3248.04,3267.68,3247.65,3266.3,18.58,0.57,0.617,1998293900,25115529000
"2016-07-21,四",3266.66,3271.3,3259.43,3259.71,-6.6,-0.2,0.363,1842494500,23121281000
"2016-07-21,四",3259.25,3261.85,3249.79,3252.52,-7.19,-0.22,0.37,2076193000,25724857000
"2016-07-22,五",3251.24,3253.64,3236.32,3240.09,-12.43,-0.38,0.532,2779245300,35973936000
"2016-07-22,五",3240.04,3245.99,3232.14,3232.14,-7.95,-0.25,0.427,1565585500,19003751000
"2016-07-22,五",3230.85,3239.91,3225.75,3238.04,5.9,0.18,0.438,1674902700,20738692000
"2016-07-22,五",3238.13,3238.51,3220.93,3225.16,-12.88,-0.4,0.543,2583179300,31700508000
"2016-07-25,一",3220.17,3237.85,3218.2,3236.96,11.8,0.37,0.609,2236003900,29684584000
"2016-07-25,一",3236.98,3243.75,3234.53,3236.45,-0.51,-0.02,0.285,1372605200,17880525000
"2016-07-25,一",3236.74,3237.76,3226.06,3230.02,-6.43,-0.2,0.362,1317594600,17293444000
"2016-07-25,一",3229.68,3231.29,3219.64,3230.89,0.86,0.03,0.361,2094114800,27157291000
"2016-07-26,二",3228.23,3251.23,3228.03,3246.16,15.27,0.47,0.718,2551219300,33316078000
"2016-07-26,二",3246.62,3250.41,3243.7,3244.8,-1.36,-0.04,0.207,1310026200,17027198000
"2016-07-26,二",3245.23,3256.46,3245.04,3256.27,11.48,0.35,0.352,1655639700,20699027000
"2016-07-26,二",3256.71,3269.75,3256.71,3269.59,13.32,0.41,0.4,2588223700,32703460000
"2016-07-27,三",3270.08,3276.43,3265.89,3272.81,3.23,0.1,0.322,3519142000,42333498000
"2016-07-27,三",3272.79,3272.98,3218.17,3218.17,-54.64,-1.67,1.67,3156216600,37318037000
"2016-07-27,三",3215.94,3215.94,3157.47,3193.24,-24.93,-0.77,1.82,5046460500,57668375000
"2016-07-27,三",3192.88,3218.24,3174.78,3218.24,25,0.78,1.36,4297047900,49608460000
"2016-07-28,四",3204.47,3231.71,3195.35,3229.81,11.57,0.36,1.13,3295802200,41544086000
"2016-07-28,四",3229.85,3235.66,3198.83,3204.89,-24.92,-0.77,1.14,3366219100,41126520000
"2016-07-28,四",3204.89,3219.14,3201.08,3213.98,9.09,0.28,0.564,2077880600,24707481000
"2016-07-28,四",3213.88,3229.99,3211.57,3221.14,7.16,0.22,0.573,2538094500,29917803000
"2016-07-29,五",3217.19,3225.27,3211.56,3219.01,-2.13,-0.07,0.426,3254460600,39044910000
"2016-07-29,五",3218.6,3220.72,3205.64,3217.78,-1.23,-0.04,0.468,1846116100,21875013000
"2016-07-29,五",3218.04,3222.11,3212.47,3218.51,0.73,0.02,0.3,1388060100,16462252000
"2016-07-29,五",3218.55,3218.75,3198.74,3203.93,-14.58,-0.45,0.622,2315846900,26404855000
"2016-08-01,一",3196.43,3199.97,3168.55,3179.32,-24.62,-0.77,0.981,3658057300,41505004000
"2016-08-01,一",3179.46,3181.11,3162.83,3167.65,-11.67,-0.37,0.575,1587265600,18469887000
"2016-08-01,一",3167.59,3175.57,3156.75,3175.57,7.92,0.25,0.594,1567968000,17499589000
"2016-08-01,一",3175.72,3186.15,3175.28,3176.81,1.24,0.04,0.343,1887058800,21344154000
"2016-08-02,二",3173.76,3185.22,3168.94,3169.5,-7.31,-0.23,0.512,1890895700,21960308000
"2016-08-02,二",3169.41,3180,3169.03,3174.51,5.01,0.16,0.346,1101493600,12853882000
"2016-08-02,二",3175.19,3177.03,3165.72,3172.61,-1.9,-0.06,0.356,1297994400,14268514000
"2016-08-02,二",3172.75,3189.05,3172.47,3189.05,16.44,0.52,0.523,1926380200,21558060000
"2016-08-03,三",3179.68,3196.12,3173.9,3190.16,1.11,0.03,0.697,2473581700,26802137000
"2016-08-03,三",3190.25,3195.88,3183.71,3195.81,5.65,0.18,0.382,1414428000,15180656000
"2016-08-03,三",3196.1,3196.94,3187.44,3188.61,-7.2,-0.23,0.298,1291309800,14457536000
"2016-08-03,三",3188.95,3193.8,3181.83,3193.51,4.89,0.15,0.375,2107090700,23313994000
"2016-08-04,四",3190.55,3193.63,3174.2,3175.11,-18.4,-0.58,0.608,2478595600,28185176000
"2016-08-04,四",3175.11,3187.01,3170.55,3186.68,11.57,0.36,0.518,1510653000,17582933000
"2016-08-04,四",3187.24,3194.11,3184.23,3191.54,4.86,0.15,0.31,1282973000,15707057000
"2016-08-04,四",3191.74,3201.55,3191.66,3201.29,9.75,0.31,0.31,2078215700,25444425000
"2016-08-05,五",3201.35,3208.98,3192.86,3206.28,4.99,0.16,0.504,2324590300,28304422000
"2016-08-05,五",3206.22,3206.32,3198.22,3203.8,-2.48,-0.08,0.253,1482284200,18029745000
"2016-08-05,五",3203.83,3224.8,3201.43,3215.82,12.02,0.38,0.729,1995284600,24918639000
"2016-08-05,五",3216.25,3216.75,3204.69,3205.11,-10.71,-0.33,0.375,1917477500,23176736000
"2016-08-08,一",3199.57,3210.07,3187.33,3210.07,4.96,0.15,0.71,2936479500,36897851000
"2016-08-08,一",3210.21,3218.17,3209.89,3214.64,4.58,0.14,0.258,1774058200,19820179000
"2016-08-08,一",3215.13,3226.98,3215.13,3226.98,12.34,0.38,0.369,1574095100,17930094000
"2016-08-08,一",3226.85,3234.48,3222.13,3234.18,7.2,0.22,0.383,2382972300,27989991000
"2016-08-09,二",3232.6,3238.57,3229.27,3233.16,-1.03,-0.03,0.287,2702972600,32652464000
"2016-08-09,二",3233.09,3244.31,3233.09,3244.31,11.16,0.35,0.347,1887702100,21222146000
"2016-08-09,二",3244.33,3257.33,3244.33,3251.84,7.53,0.23,0.401,2236843700,25448007000
"2016-08-09,二",3251.77,3257.06,3246.05,3256.98,5.14,0.16,0.339,2279007500,26601435000
"2016-08-10,三",3255.18,3261.63,3248.31,3257.86,0.88,0.03,0.409,3131992800,35802854000
"2016-08-10,三",3257.69,3261.39,3248.8,3249.05,-8.81,-0.27,0.387,1970669200,22406804000
"2016-08-10,三",3249.32,3257.11,3245.79,3246.05,-3.01,-0.09,0.348,1882626200,23317543000
"2016-08-10,三",3246.05,3252.1,3242.75,3243.34,-2.71,-0.08,0.288,2057749000,24630247000
"2016-08-11,四",3239.56,3273.87,3239.56,3249.27,5.93,0.18,1.06,4191425000,47738019000
"2016-08-11,四",3249.71,3261.05,3248.49,3255.58,6.31,0.19,0.387,1594042900,18762091000
"2016-08-11,四",3255.18,3266.03,3250.65,3264.27,8.69,0.27,0.472,1707983400,19628826000
"2016-08-11,四",3264.15,3264.38,3232.66,3233.36,-30.91,-0.95,0.972,2610670000,30867223000
"2016-08-12,五",3231.81,3242.25,3231.66,3238.59,5.23,0.16,0.328,2570855100,28751010000
"2016-08-12,五",3239,3251.55,3236.78,3243.63,5.04,0.16,0.456,1819621400,21996130000
"2016-08-12,五",3243.83,3266.18,3237.91,3259.87,16.24,0.5,0.872,2353325500,26183205000
"2016-08-12,五",3259.88,3294.23,3259.88,3294.23,34.37,1.05,1.05,4881602400,52424341000
"2016-08-15,一",3303.47,3350.01,3302.38,3341.73,47.5,1.44,1.45,7693899900,89913883000
"2016-08-15,一",3341.8,3398.78,3341.73,3398.67,56.94,1.7,1.71,5215583400,63040397000
"2016-08-15,一",3399.14,3417.92,3399.14,3402.48,3.81,0.11,0.553,5183494700,61176420000
"2016-08-15,一",3402.77,3406.46,3389.88,3393.42,-9.05,-0.27,0.487,3961364000,44766760000
"2016-08-16,二",3403.38,3418.53,3394.14,3398.3,4.88,0.14,0.719,8286107200,92370311000
"2016-08-16,二",3398.1,3398.1,3372.12,3379.42,-18.88,-0.56,0.764,4641092900,52249899000
"2016-08-16,二",3378.91,3385.47,3374.12,3379.95,0.54,0.02,0.336,2904402900,35629840000
"2016-08-16,二",3379.8,3388.17,3374.56,3378.25,-1.71,-0.05,0.403,3807371000,46535180000
"2016-08-17,三",3377.77,3394.25,3368.46,3371.54,-6.71,-0.2,0.763,5380631000,67908968000
"2016-08-17,三",3371.54,3376.89,3356.92,3373.16,1.63,0.05,0.592,3030571300,35949657000
"2016-08-17,三",3373.07,3382.75,3369.16,3379.23,6.07,0.18,0.403,2480120300,27956607000
"2016-08-17,三",3379.51,3381.8,3366.27,3373.05,-6.19,-0.18,0.46,2993446400,36102298000
"2016-08-18,四",3369.95,3391.47,3369.94,3376.75,3.7,0.11,0.638,4847534300,58083756000
"2016-08-18,四",3376.77,3391.74,3369.08,3391.4,14.65,0.43,0.671,2722594500,32299610000
"2016-08-18,四",3391.65,3394.75,3360.79,3373.94,-17.46,-0.51,1,3467965700,43275727000
"2016-08-18,四",3373.65,3374.09,3349.9,3364.49,-9.46,-0.28,0.717,3199922500,38597437000
"2016-08-19,五",3358.56,3364.31,3347.38,3355.31,-9.18,-0.27,0.503,3701849700,43456975000
"2016-08-19,五",3355.57,3357.85,3341.19,3350.09,-5.22,-0.16,0.496,2518722500,28900366000
"2016-08-19,五",3350.2,3358.55,3348.77,3355.68,5.59,0.17,0.292,1996700400,22316215000
"2016-08-19,五",3355.54,3373.75,3352.93,3365.02,9.34,0.28,0.62,3778878200,40709154000
"2016-08-22,一",3364.68,3372.75,3355.21,3355.55,-9.47,-0.28,0.521,3965401800,48185668000
"2016-08-22,一",3355.04,3356.6,3341.81,3343.61,-11.94,-0.36,0.441,2169476700,25786703000
"2016-08-22,一",3343.77,3357.89,3343.22,3355.39,11.78,0.35,0.439,1675041900,19440425000
"2016-08-22,一",3355.86,3355.96,3335.69,3336.8,-18.6,-0.55,0.604,2985180400,34788988000
"2016-08-23,二",3332.62,3359.65,3332.62,3353.75,16.95,0.51,0.81,3340237400,39642811000
"2016-08-23,二",3354.07,3358.03,3346.9,3347.08,-6.66,-0.2,0.332,1804544300,21043387000
"2016-08-23,二",3347.08,3350.77,3339.65,3340.75,-6.33,-0.19,0.332,1445328100,17353854000
"2016-08-23,二",3340.22,3347.6,3324.99,3341.83,1.08,0.03,0.677,2702341800,30463640000
"2016-08-24,三",3341.93,3348.13,3334.76,3337.82,-4.01,-0.12,0.4,2616478100,31260313000
"2016-08-24,三",3338.36,3339.57,3327.28,3337.06,-0.77,-0.02,0.368,1901160000,19498873000
"2016-08-24,三",3337.83,3342.56,3332.21,3338.99,1.94,0.06,0.31,1422399300,17013516000
"2016-08-24,三",3339.12,3340.05,3323.73,3329.86,-9.13,-0.27,0.489,2179105500,26240130000
"2016-08-25,四",3314.09,3314.09,3292.82,3302.83,-27.03,-0.81,0.639,4255440200,46326527000
"2016-08-25,四",3302.83,3303.11,3279.83,3291.29,-11.54,-0.35,0.705,2367513600,26236342000
"2016-08-25,四",3291.09,3299.81,3289.47,3299.76,8.48,0.26,0.314,1265126900,14515218000
"2016-08-25,四",3299.43,3315.04,3291.62,3308.97,9.21,0.28,0.71,2170834600,25500053000
"2016-08-26,五",3312.5,3323.79,3308.93,3323.69,14.72,0.44,0.449,2828332700,31609444000
"2016-08-26,五",3323.55,3328.55,3320.54,3327.47,3.78,0.11,0.241,1631670300,18514718000
"2016-08-26,五",3328.01,3328.9,3313.45,3314.72,-12.75,-0.38,0.464,1591941300,18073800000
"2016-08-26,五",3314.71,3318.46,3301.94,3307.09,-7.63,-0.23,0.498,2101124800,25015244000
"2016-08-29,一",3306.58,3310.4,3297.17,3306.57,-0.52,-0.02,0.4,2606811500,31774804000
"2016-08-29,一",3307.12,3315.03,3306.09,3311.31,4.74,0.14,0.27,1797585100,19173818000
"2016-08-29,一",3311.32,3312.91,3298.76,3302.25,-9.06,-0.27,0.428,1562388300,16835242000
"2016-08-29,一",3302.03,3310.78,3300.56,3307.78,5.53,0.17,0.309,1736848400,20227778000
"2016-08-30,二",3310.32,3318.79,3307.44,3310.1,2.32,0.07,0.343,2375867000,28990365000
"2016-08-30,二",3310.07,3311.94,3304.62,3311.93,1.83,0.06,0.221,1381856000,16467448000
"2016-08-30,二",3311.92,3324.83,3310.81,3315.18,3.25,0.1,0.423,1707198200,19699399000
"2016-08-30,二",3315.26,3316.32,3305.44,3311.99,-3.19,-0.1,0.328,2107677500,24355805000
"2016-08-31,三",3310.57,3317.09,3304.71,3305.54,-6.45,-0.19,0.374,2827109500,35758990000
"2016-08-31,三",3305.92,3329.93,3305.75,3329.86,24.32,0.74,0.731,1851207000,22947529000
"2016-08-31,三",3330.23,3333.96,3323.07,3323.21,-6.65,-0.2,0.327,1460502800,17923681000
"2016-08-31,三",3323.19,3327.87,3320.13,3327.79,4.58,0.14,0.233,1818261200,22584844000
"2016-09-01,四",3326.74,3329.34,3320.73,3323.33,-4.46,-0.13,0.259,2434246800,29835101000
"2016-09-01,四",3323.21,3323.33,3310.76,3318.17,-5.16,-0.16,0.378,1800679700,20916147000
"2016-09-01,四",3318.09,3319.71,3313.31,3317.19,-0.99,-0.03,0.193,1553644200,18399612000
"2016-09-01,四",3317.24,3322.23,3301.21,3301.58,-15.61,-0.47,0.634,2706151200,31760603000
"2016-09-02,五",3298.72,3320.38,3298.64,3317.7,16.12,0.49,0.658,2730880400,34332380000
"2016-09-02,五",3318.04,3318.82,3304.19,3311.62,-6.08,-0.18,0.441,1416360900,16789172000
"2016-09-02,五",3311.57,3312.82,3298.77,3300.95,-10.67,-0.32,0.424,1451234800,17491777000
"2016-09-02,五",3300.79,3315.37,3295.76,3314.11,13.16,0.4,0.594,2680704200,30783050000
"2016-09-05,一",3321.01,3338.42,3315.12,3334.53,20.41,0.62,0.703,3054938900,33705468000
"2016-09-05,一",3334.57,3334.64,3319.22,3321.41,-13.12,-0.39,0.463,1616357100,17370874000
"2016-09-05,一",3322.02,3325.18,3318.49,3322.71,1.31,0.04,0.201,1184691800,13718221000
"2016-09-05,一",3322.77,3324.36,3314.87,3319.68,-3.03,-0.09,0.285,1973259900,22736527000
"2016-09-06,二",3322.02,3324.83,3300.24,3311.81,-7.87,-0.24,0.741,3201832800,40075989000
"2016-09-06,二",3311.25,3321.17,3307.96,3321.17,9.35,0.28,0.399,1374389900,16967450000
"2016-09-06,二",3321.4,3344.62,3318.56,3344.53,23.37,0.7,0.784,2062423600,25371303000
"2016-09-06,二",3344.69,3347.93,3334.1,3342.63,-1.91,-0.06,0.413,3189753500,35951791000
"2016-09-07,三",3344.07,3355.72,3340.56,3355.57,12.95,0.39,0.453,4181499900,44511989000
"2016-09-07,三",3355.4,3357.36,3350.14,3352.65,-2.92,-0.09,0.215,2110387700,24907813000
"2016-09-07,三",3353.02,3355.38,3349,3351.1,-1.55,-0.05,0.19,1667835300,19274241000
"2016-09-07,三",3351.29,3353,3338,3340.82,-10.29,-0.31,0.448,2334287700,26425866000
"2016-09-08,四",3338.01,3343.04,3334.5,3339.5,-1.32,-0.04,0.256,2487208800,29306181000
"2016-09-08,四",3339.03,3339.34,3333.26,3336.62,-2.88,-0.09,0.182,1302584900,15410588000
"2016-09-08,四",3336.81,3343.24,3334.1,3335.85,-0.77,-0.02,0.274,1290051000,14961736000
"2016-09-08,四",3335.45,3340,3328.42,3339.56,3.71,0.11,0.347,2111771100,24063842000
"2016-09-09,五",3339.37,3344.57,3333.21,3333.53,-6.04,-0.18,0.34,2835056300,32420118000
"2016-09-09,五",3332.98,3339.01,3328.86,3336.81,3.29,0.1,0.304,1658233600,19720850000
"2016-09-09,五",3336.86,3338.77,3331.93,3331.93,-4.88,-0.15,0.205,1335089000,15732255000
"2016-09-09,五",3332.04,3333.9,3318.04,3318.04,-13.88,-0.42,0.476,2437324700,27597966000
"2016-09-12,一",3271.87,3276.46,3258.45,3260.15,-57.89,-1.74,0.543,3988145800,45041624000
"2016-09-12,一",3260.05,3267.08,3246.39,3247.97,-12.18,-0.37,0.635,2199228400,23678238000
"2016-09-12,一",3247.6,3251.36,3234.57,3240.54,-7.43,-0.23,0.517,2404123600,25889123000
"2016-09-12,一",3240.9,3264.4,3239.14,3262.6,22.07,0.68,0.779,3700270400,39847645000
"2016-09-13,二",3265.34,3269.21,3256.54,3260.26,-2.34,-0.07,0.388,2313724600,26855541000
"2016-09-13,二",3260.1,3262.82,3251.62,3255.33,-4.93,-0.15,0.344,1287576700,14527259000
"2016-09-13,二",3255.32,3257.02,3246.39,3254.62,-0.71,-0.02,0.326,1263159700,14585867000
"2016-09-13,二",3254.86,3260.91,3248.52,3260.33,5.72,0.18,0.381,1853567800,20893977000
"2016-09-14,三",3245.74,3254.83,3235.92,3252.02,-8.31,-0.26,0.58,2257761000,26689545000
"2016-09-14,三",3251.67,3253.33,3242.92,3243.37,-8.65,-0.27,0.32,1156999000,12935938000
"2016-09-14,三",3243.65,3247.02,3237.99,3241.9,-1.47,-0.05,0.279,1312355700,14061978000
"2016-09-14,三",3241.82,3243.64,3231.39,3238.73,-3.17,-0.1,0.378,2316154000,26093285000
"2016-09-19,一",3242.74,3264.69,3242.74,3260.28,21.55,0.67,0.678,2330039400,27931698000
"2016-09-19,一",3260.54,3262.28,3256.33,3262.07,1.78,0.05,0.182,998326100,11653828000
"2016-09-19,一",3261.75,3263.87,3256.87,3257.45,-4.62,-0.14,0.215,1004891100,11125624000
"2016-09-19,一",3257.25,3263.29,3254.88,3263.12,5.68,0.17,0.258,1549851600,16966882000
"2016-09-20,二",3264.67,3265.04,3256.62,3257.13,-6,-0.18,0.258,1672903300,20269918000
"2016-09-20,二",3257.32,3260.17,3252.91,3260.11,2.98,0.09,0.223,1140226900,13327957000
"2016-09-20,二",3260.16,3260.96,3253.88,3253.88,-6.23,-0.19,0.217,1013927600,11791071000
"2016-09-20,二",3254.35,3257.8,3252.41,3257.4,3.52,0.11,0.166,1451362800,16237205000
"2016-09-21,三",3257.71,3265.92,3254.45,3256.68,-0.72,-0.02,0.352,1955257300,20689947000
"2016-09-21,三",3256.55,3261.56,3255.83,3257.47,0.79,0.02,0.176,1028628100,12135353000
"2016-09-21,三",3257.61,3270.69,3257.61,3270.69,13.22,0.41,0.402,1423991200,17341889000
"2016-09-21,三",3270.67,3270.89,3263.02,3266.64,-4.05,-0.12,0.241,1506421300,18790555000
"2016-09-22,四",3281.47,3294.37,3278.07,3293.64,27,0.83,0.499,2941460200,33445670000
"2016-09-22,四",3293.31,3303.2,3292.53,3295.25,1.61,0.05,0.324,1483809200,17349006000
"2016-09-22,四",3295.43,3298.25,3290.19,3290.62,-4.63,-0.14,0.245,1414931900,17412694000
"2016-09-22,四",3290.45,3294.19,3287.47,3291.12,0.5,0.02,0.204,1735152900,21784392000
"2016-09-23,五",3292.28,3293.92,3282.03,3284.25,-6.87,-0.21,0.361,1872757900,21818952000
"2016-09-23,五",3283.66,3285.01,3277.48,3282.84,-1.41,-0.04,0.229,1086025900,13047112000
"2016-09-23,五",3283.02,3283.87,3275.85,3282.1,-0.74,-0.02,0.244,1132164100,12943857000
"2016-09-23,五",3282.26,3282.42,3275.03,3275.67,-6.44,-0.2,0.225,1708450700,20236336000
"2016-09-26,一",3267.69,3267.69,3244.93,3246.78,-28.89,-0.88,0.695,2163759200,24574292000
"2016-09-26,一",3246.8,3256.72,3246.8,3250.53,3.75,0.12,0.306,979333000,11245717000
"2016-09-26,一",3250.43,3252.02,3240.11,3243.59,-6.94,-0.21,0.366,1316566800,14435381000
"2016-09-26,一",3243.39,3247.2,3220.28,3220.28,-23.31,-0.72,0.83,2585559600,28445445000
"2016-09-27,二",3214.87,3232.94,3214.79,3223.03,2.74,0.09,0.563,1889942400,21761965000
"2016-09-27,二",3222.94,3230.86,3221.76,3223.15,0.12,0,0.282,1075286700,12698556000
"2016-09-27,二",3222.93,3227.99,3220.38,3222.42,-0.73,-0.02,0.236,994199400,11557280000
"2016-09-27,二",3222.21,3240.76,3215.89,3240.76,18.33,0.57,0.772,1886626500,20633329000
"2016-09-28,三",3243.65,3243.65,3229.03,3240.54,-0.22,-0.01,0.451,1498787000,17944752000
"2016-09-28,三",3240.61,3240.67,3234.15,3234.51,-6.03,-0.19,0.201,816443800,9306480000
"2016-09-28,三",3234.73,3238.93,3231.35,3235.65,1.14,0.04,0.234,770037100,8611516000
"2016-09-28,三",3235.42,3237.16,3228.37,3230.89,-4.76,-0.15,0.272,1387481900,16133657000
"2016-09-29,四",3234.86,3252.21,3234.86,3251.81,20.92,0.65,0.537,1646052200,17988158000
"2016-09-29,四",3251.69,3257.67,3249.63,3252.1,0.29,0.01,0.247,1458174600,15988140000
"2016-09-29,四",3252.31,3253.32,3245.08,3245.32,-6.78,-0.21,0.254,902852000,10493311000
"2016-09-29,四",3245.39,3249.94,3242.75,3244.39,-0.94,-0.03,0.222,1538176800,17750693000
"2016-09-30,五",3240.18,3256.85,3239.37,3254.88,10.49,0.32,0.539,1219859700,14746812000
"2016-09-30,五",3255.22,3257.74,3249.29,3254.55,-0.33,-0.01,0.26,891197400,10948160000
"2016-09-30,五",3254.69,3257.69,3253.65,3256.45,1.89,0.06,0.124,781440400,8898090000
"2016-09-30,五",3255.99,3260.93,3251.68,3253.29,-3.16,-0.1,0.284,1605304700,18062673000
"2016-10-10,一",3265.36,3275.05,3259.21,3264.07,10.79,0.33,0.487,2963082000,31507089000
"2016-10-10,一",3264.68,3292.1,3264.18,3291.49,27.42,0.84,0.855,1816726800,20716079000
"2016-10-10,一",3292.69,3294.48,3284.81,3285.61,-5.88,-0.18,0.294,1497676100,16844039000
"2016-10-10,一",3285.55,3293.87,3284.45,3293.87,8.26,0.25,0.287,1774441100,20540783000
"2016-10-11,二",3296.87,3307.65,3293.18,3305.24,11.37,0.35,0.439,3565030400,33132181000
"2016-10-11,二",3305.21,3307.89,3301,3304.22,-1.02,-0.03,0.209,1594509200,16963209000
"2016-10-11,二",3303.41,3303.68,3295.05,3297.1,-7.12,-0.22,0.261,1461838600,15784962000
"2016-10-11,二",3297.24,3306.91,3297.08,3306.56,9.46,0.29,0.298,2149938100,22333069000
"2016-10-12,三",3299.14,3302.25,3292.83,3299.96,-6.6,-0.2,0.285,2603281400,27058885000
"2016-10-12,三",3300.27,3300.27,3293.11,3296.51,-3.45,-0.1,0.217,1262915600,13693742000
"2016-10-12,三",3296.13,3299.99,3294.44,3295.47,-1.04,-0.03,0.168,1243655000,12672843000
"2016-10-12,三",3295.52,3300.48,3289.75,3300.01,4.54,0.14,0.326,1757126100,18961443000
"2016-10-13,四",3299.16,3305.48,3294.23,3295.15,-4.87,-0.15,0.341,2756095500,25272625000
"2016-10-13,四",3294.85,3302.21,3292.43,3299.82,4.68,0.14,0.297,1760473300,16565152000
"2016-10-13,四",3299.58,3302.74,3294.77,3301.69,1.87,0.06,0.241,1500434500,15442735000
"2016-10-13,四",3301.44,3307.36,3298.2,3302.65,0.96,0.03,0.277,2105416500,22643237000
"2016-10-14,五",3298.73,3298.73,3291.6,3293.8,-8.85,-0.27,0.216,2447532200,26329632000
"2016-10-14,五",3294.37,3297.7,3286.02,3287.38,-6.41,-0.19,0.354,1725647900,17107432000
"2016-10-14,五",3287.47,3295.78,3286.05,3294.51,7.13,0.22,0.296,1380552300,12952539000
"2016-10-14,五",3294.73,3306.64,3294.62,3305.85,11.33,0.34,0.365,2677894700,25095995000
"2016-10-17,一",3305.96,3309.01,3300.06,3304.72,-1.13,-0.03,0.271,2636757900,26604415000
"2016-10-17,一",3304.95,3306.52,3300.24,3306.1,1.37,0.04,0.19,1348215500,13815639000
"2016-10-17,一",3306.05,3307.71,3299.15,3299.41,-6.69,-0.2,0.259,1356409700,14275315000
"2016-10-17,一",3299.43,3299.49,3271.77,3277.88,-21.53,-0.65,0.84,3269967800,33504050000
"2016-10-18,二",3272.68,3288.17,3272.68,3280.76,2.88,0.09,0.473,2140588800,23651710000
"2016-10-18,二",3280.6,3294.8,3280.25,3293.28,12.52,0.38,0.444,1557880200,16923675000
"2016-10-18,二",3293.06,3316.49,3290.16,3310.86,17.58,0.53,0.799,3209605200,29657322000
"2016-10-18,二",3311.05,3321.33,3310.35,3321.33,10.47,0.32,0.332,3377997200,34392337000
"2016-10-19,三",3323.3,3332.52,3321.91,3327.69,6.36,0.19,0.319,4279170200,37474908000
"2016-10-19,三",3327.73,3327.98,3319.46,3322.93,-4.76,-0.14,0.256,2100503700,20241564000
"2016-10-19,三",3322.97,3323.56,3315.14,3315.49,-7.44,-0.22,0.253,1584413300,16284385000
"2016-10-19,三",3315.57,3320.12,3309.96,3316.24,0.75,0.02,0.307,2152685300,22353585000
"2016-10-20,四",3317.18,3324.71,3313.57,3314.21,-2.03,-0.06,0.336,2885889500,29621499000
"2016-10-20,四",3314.31,3317.5,3312.38,3316.74,2.53,0.08,0.154,1505017100,15070754000
"2016-10-20,四",3317.25,3322.09,3315.24,3322.08,5.34,0.16,0.207,1424472400,15335622000
"2016-10-20,四",3322.29,3323.34,3316.37,3318.6,-3.48,-0.1,0.21,2108508100,22453220000
"2016-10-21,五",3315.72,3332.97,3313,3331.32,12.72,0.38,0.602,3405637400,32271590000
"2016-10-21,五",3331.51,3341.56,3309.18,3312.84,-18.49,-0.55,0.972,3935562200,37872800000
"2016-10-21,五",3312.98,3321.93,3309.22,3321.76,8.92,0.27,0.384,1521817400,15552968000
"2016-10-21,五",3321.71,3327.8,3317.5,3327.74,5.98,0.18,0.31,2115500600,21417568000
"2016-10-24,一",3332.51,3353.07,3331.09,3353.07,25.33,0.76,0.661,4432135500,41672458000
"2016-10-24,一",3353.28,3382.26,3350.96,3376.93,23.86,0.71,0.934,4947074900,48792979000
"2016-10-24,一",3377.47,3382.74,3366.06,3369.21,-7.72,-0.23,0.494,3018996800,29597844000
"2016-10-24,一",3368.1,3373.65,3364.77,3367.58,-1.63,-0.05,0.264,2903227800,29999729000
"2016-10-25,二",3367.48,3373.76,3361.86,3366.99,-0.59,-0.02,0.353,4395780700,42092020000
"2016-10-25,二",3366.42,3366.42,3359.67,3361.77,-5.22,-0.16,0.2,2033298000,21139431000
